Aliante,Il veicolo che plana senza motore
Deltaplano,Il veicolo leggero per volare
Paracadute,Il dispositivo per scendere dall'aria
Barca,Il veicolo per navigare sull'acqua
Nave,La grande barca per trasporto
Traghetto,La nave per attraversare tratti d'acqua
Yacht,La barca da diporto elegante
Canoa,La barca leggera da remi
Kayak,La canoa chiusa per acque agitate
Sottomarino,Il veicolo che naviga sott'acqua
Treno,Il veicolo su rotaie per trasporto
Tram,Il veicolo su rotaie cittadino
Autobus,Il veicolo su gomma per trasporto
Furgone,Il veicolo per trasporto merci
Camion,Il grande veicolo per trasporto pesante
Auto,Il veicolo per trasporto persone
Automobile,La macchina per guidare su strada
Macchina,Il veicolo a motore per persone
Moto,Il veicolo a due ruote a motore
Scooter,La moto piccola per città
Bicicletta,Il veicolo a due ruote a pedali
Monopattino,Il veicolo a due ruote da spingere
Skateboard,La tavola con rotelle per scivolare
Pattini,Le calzature con rotelle per scivolare
Sci,Attrezzi per scivolare sulla neve
Snowboard,La tavola per scendere sulla neve
Slittino,Il veicolo per scivolare sulla neve
Bob,Il veicolo per gare su ghiaccio
Slitta,Il mezzo per trasportare sulla neve
Carro,Il veicolo antico a trazione animale
Carrozza,Il veicolo elegante a cavalli
Diligenza,La carrozza per trasporto passeggeri
Carretto,Il piccolo carro per merci
Carriola,Il veicolo a una ruota per trasporto
Triciclo,Il veicolo a tre ruote per bambini
Tandem,La bicicletta per due persone
Cyclette,La bicicletta fissa per esercizio
Ellittica,La macchina per esercizio cardio
Tapis roulant,Il nastro per correre al chiuso
Pesi,Attrezzi per esercizi di forza
Manubri,I pesi piccoli per braccia
Bilanciere,La sbarra con pesi per sollevamento
Panca,Il supporto per esercizi sdraiati
Sbarra,Attrezzo per esercizi di trazione
Parallele,Attrezzi per esercizi a corpo libero
Spalliera,La struttura per esercizi di ginnastica
Materassino,Il tappetino per esercizi a terra
Tappetino,Il supporto per yoga e pilates
Bola,La palla grande per esercizi
Palla,La sfera per giochi e sport
Pallone,La palla grande per calcio
Pallina,La sfera piccola per tennis
Pallavolo,La palla per il gioco di squadra
Pallacanestro,La palla per il gioco con canestro
Pallamano,La palla per il gioco con le mani
Pallanuoto,La palla per il gioco in acqua
Ovale,La forma del pallone da rugby
Spicchi,Le sezioni del pallone da basket
Cuciture,Le linee del pallone da calcio
Valvola,La parte per gonfiare il pallone
Pompa,Lo strumento per gonfiare palloni
Rete,La struttura per delimitare il campo
Porta,La struttura dove segnare i gol
Canestro,Il cesto per segnare punti
Trampolino,La superficie elastica per saltare
Altalena,Il gioco che oscilla avanti e indietro
Scivolo,La superficie inclinata per scendere
Giostra,Il gioco che gira in tondo
Oscillazione,Il movimento avanti e indietro
Salto,Il movimento per staccarsi da terra
Cammino,Il movimento lento con i piedi
Marcia,Il passo regolare e cadenzato
Passo,Il movimento di un piede
Orma,Il segno lasciato dal piede
Impronta,Il segno lasciato sul terreno
Segno,La traccia visibile di qualcosa
Traccia,Il segno di un passaggio
Pista,La traccia per seguire un percorso
Sentiero,Il percorso stretto nella natura
Corso,La via principale della città
Boulevard,La strada larga e alberata
Autostrada,La strada veloce per automobili
Tangenziale,La strada intorno alla città
Circonvallazione,La strada che circonda un centro
Raccordo,La strada che collega due percorsi
Svincolo,Il punto di uscita dall'autostrada
Incrocio,Il punto dove si incontrano strade
Rotonda,La piazza circolare per traffico
Sottopassaggio,Il passaggio sotto la strada
Sovrappassaggio,Il passaggio sopra la strada
Cavalcavia,Il ponte sopra una strada
Viadotto,Il ponte lungo su valle o fiume
Galleria,Il tunnel attraverso la montagna
Traforo,Il tunnel sotto una montagna
Cripta,La camera sotterranea sotto chiesa
Tomba,Il luogo di sepoltura dei defunti
Mausoleo,La tomba grandiosa e monumentale
Sarcofago,La tomba di pietra scolpita
Urna,Il contenitore per le ceneri
Colombario,Il muro con nicchie per urne
Ossario,Il luogo per conservare ossa
Cimitero,Il luogo di sepoltura dei defunti
Cremazione,La riduzione in ceneri del corpo
Veglia,La cerimonia di vigilanza funebre
Lutto,Il periodo di dolore per perdita
Cordoglio,Il dolore per una perdita
Malinconia,La tristezza dolce e pensosa
Nostalgia,La tristezza per il passato
Rimpianto,Il dolore per ciò che non è
Rammarico,Il dispiacere per azioni passate
Rimorso,Il dolore per colpa commessa
Pentimento,Il dolore per errori fatti
Scuse,Le parole per chiedere perdono
Interrogare,Il fare domande per sapere
Risposta,La soluzione a una domanda
Replica,La risposta a una affermazione
Obiezione,La risposta contraria a qualcosa
Patto,Il accordo formale tra parti
Sottoscrizione,La firma su un documento
Documento,Il foglio con informazioni scritte
Foglio,Il pezzo di carta per scrivere
Carta,Il materiale per scrivere e stampare
Volume,Il libro di grande formato
Tomo,Il libro di grandi dimensioni
Opera,Il lavoro letterario o artistico
Capitolo,La parte di un libro
Paragrafo,La sezione di un capitolo
Frase,La sequenza di parole con senso
Periodo,La frase complessa con più proposizioni
Proposizione,La frase con un verbo
Verbo,La parola che indica azione
Sostantivo,La parola che indica cosa
Aggettivo,La parola che qualifica il sostantivo
Avverbio,La parola che modifica il verbo
Pronome,La parola che sostituisce il nome
Preposizione,La parola che collega le parole
Congiunzione,La parola che unisce frasi
Interiezione,La parola che esprime emozione
Punteggiatura,I segni per organizzare il testo
Punto,Il segno che finisce la frase
Virgola,Il segno per breve pausa
Punto e virgola,Il segno per pausa media
Due punti,Il segno per introdurre qualcosa
Puntini,Il segno per indicare omissione
Virgolette,I segni per citare parole
Parentesi,I segni per informazioni aggiuntive
Trattino,Il segno per unire parole
Accento,Il segno per pronuncia corretta
Grave,Il segno di accento discendente
Acuto,Il segno di accento ascendente
Circonflesso,Il segno di accento curvo
Tilde,Il segno sopra la n spagnola
Dieresi,Il segno per vocali separate
Cediglia,Il segno sotto la c francese
Sole,La stella che illumina la Terra
Luna,Il satellite naturale della Terra
Stella,Il corpo celeste che brilla
Pianeta,Il corpo che orbita intorno al sole
Marte,Il pianeta rosso del sistema solare
Giove,Il pianeta più grande del sistema solare
Saturno,Il pianeta con gli anelli visibili
Urano,Il pianeta ghiacciato del sistema solare
Nettuno,Il pianeta blu lontano dal sole
Mercurio,Il pianeta più vicino al sole
Venere,Il pianeta più luminoso nel cielo
Cometa,Il corpo celeste con la coda
Meteora,La stella cadente nel cielo
Asteroidi,I corpi rocciosi tra Marte e Giove
Galassia,L'insieme di stelle e pianeti
Universo,L'insieme di tutto ciò che esiste
Cosmo,Lo spazio infinito con le stelle
Spazio,Il vuoto tra i corpi celesti
Orbita,Il percorso dei pianeti intorno al sole
Gravità,La forza che attrae i corpi
Elettricità,La forma di energia nelle prese
Energia,La capacità di compiere lavoro
Forza,La spinta o trazione su un corpo
Moto,Il movimento di un corpo
Quiete,Lo stato di fermo di un corpo
Equilibrio,Lo stato di stabilità di un corpo
Peso,La misura della gravità su un corpo
Massa,La quantità di materia in un corpo
Volume,Lo spazio occupato da un corpo
Densità,Il rapporto tra massa e volume
Temperatura,La misura del caldo e freddo
Caldo,La sensazione di temperatura alta
Freddo,La sensazione di temperatura bassa
Termometro,Lo strumento per misurare temperatura
Barometro,Lo strumento per misurare pressione
Pressione,La forza su una superficie
Umidità,La quantità di vapore nell'aria
Bagnato,Lo stato con acqua addosso
Asciutto,Lo stato senza acqua addosso
Piooggia,Le gocce d'acqua dal cielo
Neve,I cristalli di ghiaccio dal cielo
Grandine,Le palline di ghiaccio dal cielo
Nebbia,Il vapore acqueo vicino al terreno
Nuvola,La massa di vapore nel cielo
Cielo,Lo spazio sopra la Terra
Azzurro,Il colore del cielo sereno
Blu,Il colore del mare profondo
Verde,Il colore dell'erba e delle foglie
Rosso,Il colore del sangue e delle rose
Giallo,Il colore del sole e dei limoni
Arancione,Il colore delle arance mature
Viola,Il colore delle viole e melanzane
Rosa,Il colore delle rose e dei fiori
Marrone,Il colore della terra e del legno
Nero,Il colore della notte e del carbone
Bianco,Il colore della neve e del latte
Grigio,Il colore delle nuvole di pioggia
Argento,Il metallo bianco e prezioso
Oro,Il metallo giallo e prezioso
Rame,Il metallo rosso per fili elettrici
Ferro,Il metallo grigio per costruzioni
Acciaio,La lega di ferro e carbonio
Alluminio,Il metallo leggero per lattine
Piombo,Il metallo pesante e malleabile
Zinco,Il metallo per proteggere dalla ruggine
Ottone,La lega di rame e zinco
Bronzo,La lega di rame e stagno
Perla,Il gioiello bianco delle ostriche
Cristallo,Il vetro trasparente e brillante
Vetro,Il materiale trasparente per finestre
Plastica,Il materiale sintetico per oggetti
Gomma,Il materiale elastico per pneumatici
Legno,Il materiale naturale per mobili
Carta,Il materiale per scrivere e stampare
Tessuto,Il materiale per vestiti e tende
Lana,La fibra naturale delle pecore
Cotone,La fibra naturale delle piante
Lino,La fibra naturale per tessuti pregiati
Seta,La fibra naturale dei bachi
Pelle,Il materiale per scarpe e borse
Cuoio,La pelle lavorata per oggetti
Sughero,Il materiale per tappi di bottiglia
Cera,Il materiale per candele e lucidare
Sapone,Il prodotto per lavare e pulire
Detersivo,Il prodotto per lavare i panni
Shampoo,Il prodotto per lavare i capelli
Balsamo,Il prodotto per ammorbidire i capelli
Crema,Il prodotto per idratare la pelle
Lozione,Il prodotto liquido per la pelle
Olio,Il prodotto per massaggi e cucina
Profumo,Il prodotto per profumare il corpo
Deodorante,Il prodotto per evitare cattivi odori
Trucco,Il prodotto per abbellire il viso
Rossetto,Il prodotto per colorare le labbra
Fondotinta,Il prodotto per uniformare la pelle
Cipria,Il prodotto in polvere per il viso
Fard,Il prodotto per colorare le guance
Ombretto,Il prodotto per truccare gli occhi
Mascara,Il prodotto per allungare le ciglia
Matita,Il prodotto per truccare occhi e labbra
Smalto,Il prodotto per colorare le unghie
Acetone,Il prodotto per togliere lo smalto
Rasoi,Lo strumento per radere i peli
Lama,La parte tagliente del rasoio
Spazzola,Lo strumento per pettinare i capelli
Pettine,Lo strumento con i denti per capelli
Forbici,Lo strumento per tagliare capelli e unghie
Tagliaunghie,Lo strumento per tagliare le unghie
Limetta,Lo strumento per limare le unghie
Pinzetta,Lo strumento per togliere peli
Cotton fioc,Il bastoncino con cotone per orecchie
Spazzolino,Lo strumento per lavare i denti
Dentifricio,La pasta per lavare i denti
Filointerdentale,Il filo per pulire tra i denti
Collutorio,Il liquido per sciacquare la bocca
Bagnoschiuma,Il prodotto per fare il bagno
Saponetta,Il sapone solido per le mani
Docciaschiuma,Il prodotto per fare la doccia
Salvietta,Il tessuto umido per pulirsi
Fazzoletto,Il tessuto per pulirsi naso e bocca
Asciugamano,Il tessuto per asciugarsi dopo il bagno
Accappatoio,Il vestito per dopo il bagno
Ciabatte,Le scarpe per la casa
Pantofole,Le scarpe calde per l'inverno
Stivali,Le scarpe alte per la pioggia
Sandali,Le scarpe aperte per l'estate
Infradito,Le scarpe con il dito per il mare
Zoccoli,Le scarpe di legno o gomma
Pattini,Le scarpe con rotelle per scivolare
Sci,Attrezzi per scivolare sulla neve
Pattini,Le lame per scivolare sul ghiaccio
Casco,Il copricapo per proteggere la testa
Occhiali,Il dispositivo per proteggere o vedere
Sole,La stella che illumina il giorno
Luna,Il satellite che illumina la notte
Stelle,I corpi celesti che brillano
Pianeti,I corpi che orbitano intorno al sole
Terra,Il pianeta dove viviamo tutti
Marte,Il pianeta rosso esplorato dai robot
Giove,Il gigante gassoso del sistema solare
Saturno,Il pianeta con gli anelli spettacolari
Urano,Il pianeta che ruota su un fianco
Mercurio,Il pianeta più vicino al sole
Venere,Il pianeta più caldo del sistema solare
Comete,I corpi celesti con la coda luminosa
Asteroidi,I frammenti rocciosi nello spazio
Meteore,Le stelle cadenti che bruciano
Galassie,Gli insiemi di miliardi di stelle
Universo,L'insieme di tutto ciò che esiste
Cosmo,Lo spazio infinito e misterioso
Orbite,I percorsi dei pianeti intorno al sole
Gravità,La forza che tiene i piedi a terra
Magnetismo,La forza che muove le bussole
Elettricità,L'energia che accende le luci
Energia,La capacità di far funzionare le cose
Forza,La spinta che muove gli oggetti
Velocità,La rapidità con cui ci si muove
Accelerazione,L'aumento della velocità di movimento
Moto,Il cambiamento di posizione nel tempo
Quiete,Lo stato di immobilità completa
Equilibrio,La condizione di stabilità perfetta
Bilancia,Lo strumento per misurare il peso
Peso,La forza di gravità su un corpo
Massa,La quantità di materia in un oggetto
Volume,Lo spazio occupato da un corpo
Densità,Il rapporto tra peso e volume
Temperatura,La misura del grado di calore
Caldo,La sensazione di temperatura elevata
Freddo,La sensazione di temperatura bassa
Termometro,Lo strumento per misurare il caldo
Barometro,Lo strumento per misurare la pressione
Pressione,La forza esercitata su una superficie
Umidità,La quantità di acqua nell'aria
Secco,Lo stato privo di umidità
Bagnato,Lo stato coperto di acqua
Asciutto,Lo stato privo di acqua
Piooggia,Le gocce d'acqua che cadono dal cielo
Neve,I cristalli di ghiaccio che cadono
Grandine,Le palline di ghiaccio che cadono
Nebbia,Il vapore acqueo vicino al suolo
Nuvola,La massa di vapore nel cielo
Cielo,La volta celeste sopra di noi
Azzurro,Il colore del cielo sereno
Blu,Il colore del mare profondo
Verde,Il colore della natura e delle piante
Rosso,Il colore del sangue e dell'amore
Giallo,Il colore del sole e della gioia
Arancione,Il colore dell'allegria e dei frutti
Viola,Il colore della regalità e mistero
Rosa,Il colore della dolcezza e romanticismo
Marrone,Il colore della terra e stabilità
Nero,Il colore della notte e eleganza
Bianco,Il colore della purezza e pace
Grigio,Il colore della neutralità e equilibrio
Argento,Il metallo prezioso bianco e brillante
Oro,Il metallo prezioso giallo e prezioso
Rame,Il metallo rosso per condurre elettricità
Ferro,Il metallo grigio per costruire
Acciaio,La lega resistente di ferro
Alluminio,Il metallo leggero per volare
Piombo,Il metallo pesante per proteggere
Zinco,Il metallo per prevenire la ruggine
Ottone,La lega dorata di rame e zinco
Bronzo,La lega antica di rame e stagno
Platino,Il metallo prezioso più raro
Diamante,La pietra più preziosa e dura
Rubino,La pietra preziosa rossa come sangue
Zaffiro,La pietra preziosa blu come cielo
Smeraldo,La pietra preziosa verde come prato
Perla,Il gioiello bianco e naturale
Cristallo,Il vetro puro e trasparente
Vetro,Il materiale trasparente per finestre
Plastica,Il materiale versatile e leggero
Gomma,Il materiale elastico e resistente
Legno,Il materiale naturale e caldo
Carta,Il materiale per scrivere e leggere
Tessuto,Il materiale per vestirsi e coprirsi
Lana,La fibra calda delle pecore
Cotone,La fibra fresca e naturale
Lino,La fibra pregiata e resistente
Seta,La fibra preziosa e lucente
Pelle,Il materiale naturale per scarpe
Cuoio,La pelle lavorata e resistente
Sughero,Il materiale leggero per tappi
Cera,Il materiale per candele e protezione
Sapone,Il prodotto per lavare e pulire
Detersivo,Il prodotto per lavare i vestiti
Shampoo,Il prodotto per capelli puliti
Balsamo,Il prodotto per capelli morbidi
Crema,Il prodotto per pelle idratata
Lozione,Il prodotto liquido per la cura
Olio,Il prodotto per nutrire e proteggere
Profumo,Il prodotto per essere profumati
Rossetto,Il prodotto per labbra colorate
Fondotinta,Il prodotto per pelle uniforme
Cipria,Il prodotto in polvere per il viso
Fard,Il prodotto per guance colorate
Ombretto,Il prodotto per occhi truccati
Mascara,Il prodotto per ciglia lunghe
Matita,Il prodotto per definire occhi
Smalto,Il prodotto per unghie colorate
Acetone,Il prodotto per togliere smalto
Rasoio,Lo strumento per barba liscia
Lama,La parte tagliente che rade
Spazzola,Lo strumento per capelli ordinati
Pettine,Lo strumento per districare capelli
Forbici,Lo strumento per tagliare con precisione
Tagliaunghie,Lo strumento per unghie corte
Limetta,Lo strumento per unghie lisce
Pinzetta,Lo strumento per peli indesiderati
Cotton fioc,Il bastoncino per orecchie pulite
Spazzolino,Lo strumento per denti sani
Dentifricio,La pasta per sorriso brillante
Filointerdentale,Il filo per spazi tra denti
Collutorio,Il liquido per bocca fresca
Bagnoschiuma,Il prodotto per bagno profumato
Saponetta,Il sapone solido per mani pulite
Docciaschiuma,Il prodotto per doccia rilassante
Salvietta,Il tessuto umido per pulizia veloce
Fazzoletto,Il tessuto per naso e bocca
Asciugamano,Il tessuto per corpo asciutto
Accappatoio,Il vestito per dopo bagno
Ciabatte,Le scarpe per comfort in casa
Pantofole,Le scarpe calde per inverno
Scarpe,Le calzature per camminare fuori
Stivali,Le scarpe alte per protezione
Sandali,Le scarpe aperte per estate
Infradito,Le scarpe minimali per mare
Zoccoli,Le scarpe pratiche per giardino
Pattini,Le scarpe con rotelle per divertimento
Sci,Attrezzi per scivolare su neve
Occhiali,Il dispositivo per vedere meglio
Sole,La stella che dà vita
Stelle,I punti luminosi nel cielo
Pianeti,I mondi del sistema solare
Giove,Il gigante del sistema solare
Vuoto,Il nulla tra le stelle
Gravità,La forza che ci tiene giù
Architetto,Professionista che progetta edifici e spazi abitativi
Avvocato,Professionista che difende clienti davanti al giudice
Medico,Professionista che cura malattie e prescrive terapie
Insegnante,Persona che trasmette conoscenze agli studenti ogni giorno
Ingegnere,Professionista che progetta macchine ponti e impianti
Giornalista,Persona che raccoglie notizie e scrive articoli
Scrittore,Autore che inventa storie per libri e romanzi
Pittore,Artista che dipinge immagini su tele e muri
Scultore,Artista che modella statue in marmo o bronzo
Musicista,Persona che suona strumenti davanti a un pubblico
Cantante,Artista che interpreta canzoni con la propria voce
Attore,Persona che interpreta personaggi in cinema e teatro
Regista,Professionista che dirige film spettacoli e attori
Fotografo,Persona che cattura immagini con una macchina fotografica
Cuoco,Professionista che prepara piatti dentro una cucina
Pasticcere,Artigiano che prepara torte biscotti e dessert
Panettiere,Artigiano che produce pane fresco ogni mattina
Macellaio,Commerciante che vende tagli di carne fresca
Pescivendolo,Commerciante specializzato nella vendita di pesce fresco
Fioraio,Negoziante che vende fiori recisi e piante
Libraio,Commerciante che vende libri in negozi specializzati
Farmacista,Professionista che prepara e vende farmaci
Parrucchiere,Professionista che taglia colora e pettina capelli
Estetista,Professionista che cura pelle unghie e aspetto
Massaggiatore,Persona che pratica massaggi per rilassare i muscoli
Fisioterapista,Professionista che aiuta a recuperare movimenti corporei
Psicologo,Professionista che ascolta e studia comportamenti umani
Commercialista,Professionista che gestisce conti tasse e bilanci
Notaio,Pubblico ufficiale che autentica atti e contratti
Giudice,Magistrato che decide sentenze nelle cause legali
Poliziotto,Agente che protegge cittadini e mantiene ordine
Carabiniere,Militare dell'arma che svolge funzioni di polizia
Pompiere,Professionista che spegne incendi e salva persone
Infermiere,Professionista sanitario che assiste pazienti ricoverati
Ostetrica,Professionista che assiste le donne durante il parto
Pediatra,Medico specializzato nella salute dei bambini
Cardiologo,Medico specializzato nelle malattie del cuore
Neurologo,Medico che cura disturbi del sistema nervoso
Dermatologo,Medico specializzato in pelle capelli e unghie
Oculista,Medico che controlla vista e salute degli occhi
Chirurgo,Medico che opera pazienti in sala operatoria
Radiologo,Medico che interpreta radiografie ecografie e risonanze
Oncologo,Medico specializzato nella cura dei tumori
Nutrizionista,Professionista che elabora piani alimentari personalizzati
Personal trainer,Istruttore che segue allenamenti fisici individuali
Arbitro,Persona che applica regole durante una gara
Allenatore,Persona che prepara una squadra per le partite
Atleta,Sportivo che partecipa a competizioni e gare
Maratoneta,Corridore che completa una gara di quarantadue chilometri
Velocista,Atleta specializzato nelle corse brevi e rapide
Nuotatore,Sportivo che gareggia in piscina o mare
Ciclista,Atleta che gareggia utilizzando una bicicletta
Tennista,Sportivo che usa racchetta e pallina su campo
Calciatore,Atleta che gioca a calcio in squadra
Pugile,Atleta che combatte sul ring con guantoni
Schermidore,Sportivo che duella usando fioretto spada o sciabola
Velista,Sportivo che naviga usando il vento sulle vele
Sciatore,Atleta che scende piste innevate con gli sci
Tuffatore,Sportivo che si lancia da trampolini in acqua
Canottiere,Atleta che spinge una barca con i remi
Surfista,Sportivo che cavalca onde sopra una tavola
Golfista,Sportivo che colpisce palline dentro piccole buche
Bersaglio,Oggetto circolare colpito da frecce o proiettili
Bussola,Strumento che indica il nord magnetico terrestre
Binocolo,Strumento ottico per osservare oggetti lontani
Microscopio,Strumento che ingrandisce oggetti troppo piccoli da vedere
Telescopio,Strumento per osservare stelle pianeti e galassie
Termometro,Strumento che misura il grado della temperatura
Barometro,Strumento che misura la pressione dell'aria
Altimetro,Strumento che indica altezza rispetto al livello marino
Cronometro,Orologio preciso usato per misurare intervalli brevi
Dinamometro,Strumento che misura l'intensità di una forza
Calibro,Strumento per misurare diametri e piccole distanze
Compasso,Strumento per disegnare cerchi e misurare distanze
Goniometro,Strumento per misurare ampiezza degli angoli
Livella,Strumento che verifica l'orizzontalità di una superficie
Sestante,Strumento nautico per misurare altezze degli astri
Anemometro,Strumento che misura velocità del vento
Pluviometro,Strumento che misura quantità di pioggia caduta
Igrometro,Strumento che misura umidità presente nell'aria
Densimetro,Strumento che misura densità di liquidi diversi
Voltmetro,Strumento che misura differenza di potenziale elettrico
Amperometro,Strumento che misura intensità della corrente elettrica
Oscilloscopio,Strumento che visualizza segnali elettrici variabili
Tachimetro,Strumento che indica velocità di un veicolo
Odometro,Strumento che conta distanza percorsa dal veicolo
Contachilometri,Strumento che registra chilometri percorsi da un mezzo
Manometro,Strumento che misura pressione di gas e liquidi
Sismografo,Strumento che registra vibrazioni prodotte dai terremoti
Elettrocardiografo,Strumento che registra attività elettrica del cuore
Stetoscopio,Strumento medico per ascoltare cuore e polmoni
Sfigmomanometro,Strumento medico che misura pressione arteriosa
Defibrillatore,Dispositivo che riavvia cuore con scarica elettrica
Ecografo,Strumento medico che usa ultrasuoni per immagini
Endoscopio,Strumento medico per guardare dentro il corpo
Bisturi,Strumento chirurgico con lama molto affilata
Pinza,Strumento per afferrare oggetti piccoli o caldi
Morsa,Attrezzo che blocca saldamente pezzi da lavorare
Incudine,Blocco metallico su cui lavora il fabbro
Tenaglia,Strumento per afferrare estrarre o tagliare metalli
Pialla,Attrezzo per lisciare superfici di legno
Seghetto,Attrezzo piccolo per tagliare legno o metallo
Sega,Attrezzo dentato per tagliare tavole di legno
Lima,Attrezzo ruvido per levigare materiali duri
Scalpello,Attrezzo per scolpire legno pietra o metallo
Tornio,Macchina che lavora pezzi facendoli ruotare
Fresa,Utensile rotante che asporta materiale dalle superfici
Incisore,Artista che crea segni su metallo o legno
Ceramista,Artigiano che modella e cuoce oggetti d'argilla
Vetraio,Artigiano che lavora vetro fuso e vetrate
Orefice,Artigiano che crea gioielli usando metalli preziosi
Rilegatore,Artigiano che unisce fogli per formare libri
Tipografo,Professionista che stampa testi su carta
Stampatore,Artigiano che riproduce immagini con matrici
Tessitore,Artigiano che intreccia fili per creare tessuti
Sarto,Professionista che confeziona e ripara abiti
Calzolaio,Artigiano che fabbrica e ripara scarpe
Ombrellaio,Artigiano che ripara ombrelli danneggiati
Vetraio,Artigiano che installa vetri in porte e finestre
Muratore,Operaio che costruisce muri e abitazioni
Imbianchino,Operaio che dipinge pareti interne ed esterne
Piastrellista,Operaio che posa piastrelle su muri e pavimenti
Elettricista,Operaio che installa impianti elettrici domestici
Idraulico,Operaio che ripara tubature rubinetti e scarichi
Fabbro,Artigiano che forgia ferro e altri metalli
Falegname,Artigiano che costruisce mobili con il legno
Carpentiere,Operaio che realizza strutture portanti in legno
Giardiniere,Persona che cura prati piante e aiuole
Agronomo,Esperto che studia coltivazioni agricole e terreni
Apicoltore,Persona che alleva api per produrre miele
Viticoltore,Persona che coltiva vigneti per produrre uva
Frutticoltore,Persona che coltiva alberi da frutto
Olivicoltore,Persona che coltiva alberi di ulivo
Allevatore,Persona che cresce animali in fattoria
Pastore,Persona che guida e custodisce un gregge
Casaro,Artigiano che trasforma latte in formaggio
Sommelier,Esperto che consiglia vini durante i pasti
Enologo,Esperto che studia produzione e qualità del vino
Agricoltura,Attività che coltiva piante per produrre cibo
Allevamento,Attività che cresce animali per prodotti alimentari
Mietitura,Raccolta dei cereali maturi nei campi
Semina,Operazione di mettere semi dentro il terreno
Aratura,Lavorazione del terreno con aratro agricolo
Irrigazione,Distribuzione di acqua sulle coltivazioni agricole
Potatura,Taglio dei rami per curare piante
Vendemmia,Raccolta dell'uva destinata alla produzione vinicola
Raccolto,Insieme dei prodotti ottenuti da un campo
Sementi,I semi destinati alla semina agricola
Concime,Sostanza che nutre piante e migliora terreno
Fertilizzante,Prodotto che aumenta fertilità del terreno
Pesticida,Prodotto usato contro parassiti delle colture
Serra,Struttura coperta per coltivare piante protette
Orto,Spazio coltivato con verdure e aromi
Vigneto,Campo coltivato con piante di vite
Frutteto,Campo coltivato con alberi da frutto
Uliveto,Campo coltivato con alberi di ulivo
Prateria,Grande distesa naturale coperta di erba
Savanna,Prateria tropicale con alberi sparsi
Giungla,Foresta tropicale molto fitta e umida
Tundra,Regione fredda senza alberi alti
Taiga,Grande foresta di conifere del nord
Oasi,Luogo verde con acqua nel deserto
Duna,Collina di sabbia modellata dal vento
Scogliera,Costa alta rocciosa battuta dalle onde
Falesia,Parete rocciosa ripida vicino al mare
Promontorio,Parte elevata di terra che entra nel mare
Penisola,Terra circondata dal mare su tre lati
Arcipelago,Gruppo di isole vicine tra loro
Atollo,Isola corallina ad anello con laguna
Fiordo,Stretto braccio di mare tra montagne
Delta,Area dove un fiume sfocia ramificandosi
Estuario,Foce larga di fiume influenzata dalle maree
Cascata,Salto d'acqua da una parete rocciosa
Sorgente,Punto da cui nasce acqua sotterranea
Ghiacciaio,Massa di ghiaccio che scorre lentamente
Iceberg,Blocco di ghiaccio galleggiante nel mare
Valanga,Massa di neve che scende rapidamente
Frana,Caduta di rocce e terreno lungo pendio
Erosione,Consumo del terreno causato da acqua vento
Sedimento,Materiale depositato da acqua vento o ghiaccio
Fossile,Resto antico di animale o pianta
Minerale,Sostanza naturale estratta dalle rocce
Quarzo,Minerale comune usato anche in orologi
Granito,Roccia dura composta da minerali diversi
Marmo,Roccia metamorfica usata per statue e pavimenti
Basalto,Roccia vulcanica scura e molto resistente
Ardesia,Roccia scura usata per tetti e lavagne
Calcare,Roccia composta principalmente da carbonato calcico
Argilla,Terra fine usata per ceramiche e mattoni
Gesso,Minerale bianco usato per intonaci e scrittura
Caolino,Argilla bianca usata per produrre porcellana
Ossidiana,Vetro vulcanico nero e tagliente
Pomice,Roccia vulcanica leggera e porosa
Lava,Roccia fusa espulsa durante eruzioni vulcaniche
Magma,Roccia fusa presente sotto la crosta terrestre
Cratere,Apertura circolare sulla cima di un vulcano
Eruzione,Fuoriuscita di lava ceneri e gas
Terremoto,Scossa del terreno causata da movimenti sotterranei
Tsunami,Grande onda causata da terremoto sottomarino
Maremoto,Movimento anomalo del mare molto distruttivo
Eclissi,Oscuramento temporaneo di sole o luna
Solstizio,Momento dell'anno con giorno più lungo
Equinozio,Momento con giorno e notte uguali
Aurora,Illuminazione colorata del cielo polare
Arcobaleno,Arco colorato visibile dopo la pioggia
Fulmine,Scarica elettrica luminosa dentro il temporale
Tuono,Rumore prodotto dalla scarica elettrica
Lampo,La luce improvvisa prodotta dal fulmine
Brezza,Vento leggero piacevole e fresco
Burrasca,Vento forte che agita il mare
Uragano,Tempesta tropicale con venti violentissimi
Tornado,Colonna d'aria rotante molto distruttiva
Monsoni,Venti stagionali che portano grandi piogge
Ciclone,Tempesta rotante attorno a bassa pressione
Anticiclone,Area atmosferica con tempo stabile e sereno
Baricentro,Punto in cui agisce il peso totale
Ecosistema,Insieme di organismi e ambiente circostante
Biodiversità,Varietà di specie viventi in un ambiente
Habitat,Luogo naturale in cui vive una specie
Predatore,Animale che caccia altri animali per nutrirsi
Prede,Animali catturati e mangiati dai predatori
Erbivoro,Animale che si nutre soltanto di piante
Carnivoro,Animale che si nutre principalmente di carne
Onnivoro,Animale che mangia vegetali e carne
Insettivoro,Animale che si nutre di insetti
Nettare,Liquido zuccherino prodotto dai fiori
Polline,Polvere prodotta dalle parti maschili dei fiori
Impollinazione,Trasporto del polline da fiore a fiore
Germinazione,Nascita di una pianta dal seme
Fotosintesi,Processo con cui piante producono nutrimento
